geneID	Sex.Bias.Category	log2FoldChange.Osada	Diff.Splicing.MCabs.vs.MCsim	Diff.Splicing.MCabs.vs.MCcom	Diff.Splicing.MCsim.vs.MCcom
FBgn0039835	Female-biased	-1.16146973168875	Not Significant	Not Significant	Not Significant
FBgn0039836	Unbiased	-0.32951708541061	Not Significant	Not Significant	Not Significant
FBgn0039840	Male-biased	2.08123843442875	Not Significant	Not Significant	Not Significant
FBgn0039844	Male-biased	2.59111062999398	Not Significant	Not Significant	Not Significant
FBgn0039846	Female-biased	-0.923054893503071	Not Significant	Not Significant	Not Significant
FBgn0039856	Male-biased	1.4350359297671	Not Significant	Not Significant	Not Significant
FBgn0039857	Female-biased	-0.920314487377672	Not Significant	Not Significant	Not Significant
FBgn0039858	Unbiased	0.098608373990249	Not Significant	Not Significant	Not Significant
FBgn0039859	Unbiased	0.220131643604665	Not Significant	Not Significant	Not Significant
FBgn0039860	Female-biased	-1.76144872507386	Not Significant	Not Significant	Not Significant
FBgn0039863	Unbiased	-0.260055240207421	Not Significant	Not Significant	Not Significant
FBgn0039867	Female-biased	-1.88440770054677	Not Significant	Not Significant	Not Significant
FBgn0039868	Female-biased	-2.6919759324161	Not Significant	Not Significant	Not Significant
FBgn0039869	Female-biased	-1.30865620325692	Not Significant	Not Significant	Not Significant
FBgn0039870	Female-biased	-2.19828794598504	Not Significant	Not Significant	Not Significant
FBgn0039872	Male-biased	1.58627269129419	Not Significant	Not Significant	Not Significant
FBgn0039873	Male-biased	2.70457052256952	Not Significant	Not Significant	Not Significant
FBgn0039875	Male-biased	1.25803398991763	Not Significant	Not Significant	Not Significant
FBgn0039876	Female-biased	-1.33904453117871	Not Significant	Not Significant	Not Significant
FBgn0039877	Female-biased	-0.868891573059092	Not Significant	Not Significant	Not Significant
FBgn0039881	Male-biased	2.98062032877878	Not Significant	Not Significant	Not Significant
FBgn0039882	Unbiased	0.201831345267554	Not Significant	Not Significant	Not Significant
FBgn0039883	Male-biased	1.56047299233004	Not Significant	Not Significant	Not Significant
FBgn0039886	Female-biased	-0.768081706749513	Not Significant	Not Significant	Not Significant
FBgn0039889	Female-biased	-1.0515894961472	Not Significant	Not Significant	Not Significant
FBgn0039890	Unbiased	-0.316741512966675	Not Significant	Not Significant	Not Significant
FBgn0039896	Male-biased	2.50913731879327	Not Significant	Not Significant	Not Significant
FBgn0039897	Male-biased	2.49430487468148	Not Significant	Not Significant	Not Significant
FBgn0039900	Male-biased	2.85194071593118	Not Significant	Not Significant	Not Significant
FBgn0039902	Unbiased	-0.100806397835692	Not Significant	Not Significant	Not Significant
FBgn0039907	Unbiased	0.326358515417141	Not Significant	Not Significant	Not Significant
FBgn0039908	Male-biased	0.752222202861254	Not Significant	Not Significant	Not Significant
FBgn0039909	Male-biased	1.2574820349358	Not Significant	Not Significant	Not Significant
FBgn0039911	Male-biased	2.22962251574954	Not Significant	Not Significant	Not Significant
FBgn0039914	Female-biased	-0.798113696180431	Not Significant	Not Significant	Not Significant
FBgn0039920	Unbiased	0.0954600895134208	Not Significant	Not Significant	Not Significant
FBgn0039924	Female-biased	-0.641827708841008	Not Significant	Not Significant	Not Significant
FBgn0039929	Female-biased	-1.92053957264667	Not Significant	Not Significant	Not Significant
FBgn0039932	Female-biased	-1.3784854544614	Not Significant	Not Significant	Not Significant
FBgn0039936	Female-biased	-0.948003465402491	Not Significant	Not Significant	Not Significant
FBgn0039938	Male-biased	1.27091960620673	Not Significant	Not Significant	Not Significant
FBgn0039941	Male-biased	1.27436547935488	Not Significant	Not Significant	Not Significant
FBgn0039942	Female-biased	-3.93909834507139	Not Significant	Not Significant	Not Significant
FBgn0039943	Female-biased	-1.94867916326405	Not Significant	Not Significant	Not Significant
FBgn0039946	Female-biased	-1.11949106261342	Not Significant	Not Significant	Not Significant
FBgn0039955	Female-biased	-1.90609560670192	Not Significant	Not Significant	Not Significant
FBgn0039958	Female-biased	-1.2571614175441	Not Significant	Not Significant	Not Significant
FBgn0039965	Female-biased	-1.23471917384086	Not Significant	Not Significant	Not Significant
FBgn0039966	Female-biased	-0.956394782080501	Not Significant	Not Significant	Not Significant
FBgn0039969	Unbiased	-0.231813672560428	Not Significant	Not Significant	Significant
FBgn0039970	Unbiased	0.427368243208753	Not Significant	Not Significant	Not Significant
FBgn0039972	Female-biased	-6.69667017094242	Not Significant	Not Significant	Not Significant
FBgn0039977	Female-biased	-1.13290900417095	Not Significant	Not Significant	Not Significant
FBgn0039993	Unbiased	0.161405113826206	Not Significant	Not Significant	Not Significant
FBgn0039994	Female-biased	-1.96005282651443	Not Significant	Not Significant	Not Significant
FBgn0040005	Female-biased	-0.962672294433754	Not Significant	Not Significant	Not Significant
FBgn0040007	Female-biased	-0.907172418949702	Not Significant	Not Significant	Not Significant
FBgn0040010	Female-biased	-1.66019725543901	Not Significant	Not Significant	Not Significant
FBgn0040011	Unbiased	0.175189381827147	Not Significant	Not Significant	Not Significant
FBgn0040020	Female-biased	-3.03143561635182	Not Significant	Not Significant	Not Significant
FBgn0040022	Female-biased	-0.827376172587004	Not Significant	Not Significant	Not Significant
FBgn0040056	Female-biased	-0.958799648985467	Not Significant	Not Significant	Not Significant
FBgn0040060	Male-biased	0.875829507532158	Not Significant	Not Significant	Not Significant
FBgn0040064	Unbiased	0.416898310913213	Not Significant	Not Significant	Not Significant
FBgn0040066	Female-biased	-2.27422953479277	Not Significant	Not Significant	Not Significant
FBgn0040068	Unbiased	-0.228776947406687	Not Significant	Not Significant	Not Significant
FBgn0040069	Female-biased	-0.500081216810473	Not Significant	Not Significant	Not Significant
FBgn0040070	Unbiased	-0.388145501092041	Not Significant	Not Significant	Not Significant
FBgn0040071	Male-biased	0.951031007565479	Not Significant	Not Significant	Not Significant
FBgn0040075	Unbiased	-0.487836909652056	Not Significant	Not Significant	Not Significant
FBgn0040078	Female-biased	-0.834156638005615	Not Significant	Not Significant	Not Significant
FBgn0040079	Female-biased	-0.8418829140505	Not Significant	Not Significant	Not Significant
FBgn0040080	Female-biased	-1.85767193912006	Not Significant	Not Significant	Not Significant
FBgn0040087	Female-biased	-0.659968865513568	Not Significant	Not Significant	Not Significant
FBgn0040089	Male-biased	0.630654004018525	Not Significant	Not Significant	Not Significant
FBgn0040091	Female-biased	-0.693103902758961	Not Significant	Not Significant	Not Significant
FBgn0040096	Male-biased	1.52684054611523	Not Significant	Not Significant	Not Significant
FBgn0040099	Male-biased	2.40258201511779	Not Significant	Not Significant	Not Significant
FBgn0040153	Female-biased	-0.567097699471967	Not Significant	Not Significant	Not Significant
FBgn0040206	Female-biased	-0.681483599235202	Not Significant	Not Significant	Not Significant
FBgn0040207	Female-biased	-2.50278577557096	Not Significant	Not Significant	Not Significant
FBgn0040208	Female-biased	-1.25374899680585	Not Significant	Not Significant	Not Significant
FBgn0040211	Male-biased	2.91658587440567	Not Significant	Not Significant	Not Significant
FBgn0040212	Unbiased	-0.0792771273169561	Not Significant	Not Significant	Not Significant
FBgn0040227	Female-biased	-0.93692826444043	Not Significant	Not Significant	Not Significant
FBgn0040228	Unbiased	-0.165159298202386	Not Significant	Not Significant	Not Significant
FBgn0040230	Unbiased	-0.434366682258917	Not Significant	Not Significant	Not Significant
FBgn0040232	Female-biased	-1.22220831125246	Not Significant	Not Significant	Not Significant
FBgn0040233	Female-biased	-0.947315503516906	Not Significant	Not Significant	Not Significant
FBgn0040234	Unbiased	0.341469649710226	Not Significant	Not Significant	Not Significant
FBgn0040235	Female-biased	-1.05577748504596	Not Significant	Not Significant	Not Significant
FBgn0040236	Female-biased	-0.635567008990152	Not Significant	Not Significant	Not Significant
FBgn0040238	Unbiased	-0.247036744619422	Not Significant	Not Significant	Not Significant
FBgn0040239	Unbiased	-0.426864640300475	Not Significant	Not Significant	Not Significant
FBgn0040250	Male-biased	1.63314853953198	Not Significant	Not Significant	Not Significant
FBgn0040252	Male-biased	1.70759120374545	Not Significant	Not Significant	Not Significant
FBgn0040256	Male-biased	2.02519262751033	Not Significant	Not Significant	Not Significant
FBgn0040257	Unbiased	0.0409530830854566	Not Significant	Not Significant	Not Significant
FBgn0040259	Male-biased	1.04636518806773	Not Significant	Not Significant	Not Significant
FBgn0040260	Male-biased	1.25888803197152	Not Significant	Not Significant	Not Significant
FBgn0040262	Male-biased	0.516335997170005	Not Significant	Not Significant	Not Significant
FBgn0040268	Female-biased	-2.26955836307205	Not Significant	Not Significant	Not Significant
FBgn0040273	Female-biased	-1.21337017450258	Not Significant	Not Significant	Not Significant
FBgn0040281	Male-biased	2.87740497738223	Not Significant	Not Significant	Not Significant
FBgn0040283	Female-biased	-1.75015204718864	Not Significant	Not Significant	Not Significant
FBgn0040285	Unbiased	-0.351930602458798	Not Significant	Not Significant	Not Significant
FBgn0040290	Female-biased	-5.89721465258291	Not Significant	Not Significant	Not Significant
FBgn0040294	Female-biased	-2.62587005021718	Not Significant	Not Significant	Not Significant
FBgn0040298	Female-biased	-1.88925460259809	Not Significant	Not Significant	Not Significant
FBgn0040299	Male-biased	1.14917910860923	Not Significant	Not Significant	Not Significant
FBgn0040308	Male-biased	1.28438589324144	Not Significant	Not Significant	Not Significant
FBgn0040309	Female-biased	-1.59720304196866	Not Significant	Not Significant	Not Significant
FBgn0040319	Male-biased	0.93125165367335	Not Significant	Not Significant	Not Significant
FBgn0040322	Male-biased	1.78330919938963	Not Significant	Not Significant	Not Significant
FBgn0040323	Male-biased	0.735884219180176	Not Significant	Not Significant	Not Significant
FBgn0040324	Female-biased	-0.586790594932738	Not Significant	Not Significant	Not Significant
FBgn0040334	Female-biased	-1.21602592942429	Not Significant	Not Significant	Not Significant
FBgn0040336	Female-biased	-0.863080359071812	Not Significant	Not Significant	Not Significant
FBgn0040337	Female-biased	-0.643089541870497	Not Significant	Not Significant	Not Significant
FBgn0040339	Female-biased	-2.02780409475458	Not Significant	Not Significant	Not Significant
FBgn0040340	Unbiased	-0.178210811476536	Not Significant	Not Significant	Not Significant
FBgn0040344	Unbiased	-0.161128854380682	Not Significant	Not Significant	Not Significant
FBgn0040346	Female-biased	-2.10300710613817	Not Significant	Not Significant	Not Significant
FBgn0040350	Male-biased	1.81376839447956	Not Significant	Not Significant	Not Significant
FBgn0040364	Male-biased	0.946082971066734	Not Significant	Not Significant	Not Significant
FBgn0040366	Female-biased	-2.97731479869445	Not Significant	Not Significant	Not Significant
FBgn0040372	Female-biased	-3.13289671374818	Not Significant	Not Significant	Not Significant
FBgn0040373	Female-biased	-3.82045287564617	Not Significant	Not Significant	Not Significant
FBgn0040375	Female-biased	-0.908274243330131	Not Significant	Not Significant	Not Significant
FBgn0040377	Male-biased	2.6633110941832	Not Significant	Not Significant	Not Significant
FBgn0040382	Male-biased	0.863890720447374	Not Significant	Not Significant	Not Significant
FBgn0040383	Male-biased	1.39569841342525	Not Significant	Not Significant	Not Significant
FBgn0040384	Unbiased	0.124034673172609	Not Significant	Not Significant	Not Significant
FBgn0040388	Female-biased	-3.2040946078491	Not Significant	Not Significant	Not Significant
FBgn0040389	Female-biased	-1.17332269628292	Not Significant	Not Significant	Not Significant
FBgn0040394	Female-biased	-1.06117108279324	Not Significant	Not Significant	Not Significant
FBgn0040395	Unbiased	0.137035816681406	Not Significant	Not Significant	Not Significant
FBgn0040396	Unbiased	-0.453822993217674	Not Significant	Not Significant	Not Significant
FBgn0040397	Female-biased	-0.921707007425669	Not Significant	Not Significant	Not Significant
FBgn0040465	Female-biased	-2.79619877222643	Not Significant	Not Significant	Not Significant
FBgn0040466	Female-biased	-1.83111616793036	Not Significant	Not Significant	Not Significant
FBgn0040467	Unbiased	-0.470077650844519	Not Significant	Not Significant	Not Significant
FBgn0040475	Female-biased	-0.892109572288045	Not Significant	Not Significant	Not Significant
FBgn0040491	Male-biased	1.87694014688501	Not Significant	Not Significant	Not Significant
FBgn0040505	Male-biased	2.89639382716693	Not Significant	Not Significant	Not Significant
FBgn0040507	Male-biased	1.42611488005722	Not Significant	Not Significant	Not Significant
FBgn0040512	Unbiased	0.0450826278454344	Not Significant	Not Significant	Not Significant
FBgn0040529	Unbiased	0.341124413195988	Not Significant	Not Significant	Not Significant
FBgn0040532	Male-biased	2.62297482423637	Not Significant	Not Significant	Not Significant
FBgn0040551	Male-biased	1.73477075976603	Not Significant	Not Significant	Not Significant
FBgn0040575	Male-biased	1.04729584863078	Not Significant	Not Significant	Not Significant
